date,variable,wavelength_nm,value
2025-07-20,Transmittance,473.33333333333337,0.1253798321131982
2025-07-20,Transmittance,476.6666666666667,0.12581622132951825
2025-07-20,Transmittance,480.0,0.1260782850491247
2025-07-20,Transmittance,483.33333333333337,0.1259569937222915
2025-07-20,Transmittance,486.6666666666667,0.12554309931761604
2025-07-20,Transmittance,490.0,0.12521206079062813
2025-07-20,Transmittance,493.33333333333337,0.1253497355363674
2025-07-20,Transmittance,496.6666666666667,0.1249730510599592
2025-07-20,Transmittance,500.0,0.12467961280846021
2025-07-20,Transmittance,503.33333333333337,0.12437836897285466
2025-07-20,Transmittance,506.6666666666667,0.12393179259008155
2025-07-20,Transmittance,510.0,0.12345148833089942
2025-07-20,Transmittance,513.3333333333334,0.122677877778019
2025-07-20,Transmittance,516.6666666666667,0.12160586873181166
2025-07-20,Transmittance,520.0,0.12107908956508719
2025-07-20,Transmittance,523.3333333333334,0.12067335934149541
2025-07-20,Transmittance,526.6666666666667,0.11991396849620924
2025-07-20,Transmittance,530.0,0.11893183886505677
2025-07-20,Transmittance,533.3333333333334,0.1178152258224201
2025-07-20,Transmittance,536.6666666666667,0.11666964708856006
2025-07-20,Transmittance,540.0,0.11521428843612727
2025-07-20,Transmittance,543.3333333333334,0.11368480234087197
2025-07-20,Transmittance,546.6666666666667,0.11206531414926563
2025-07-20,Transmittance,550.0,0.11027664178258424
2025-07-20,Transmittance,553.3333333333334,0.10859649005171244
2025-07-20,Transmittance,556.6666666666667,0.1067160645810767
2025-07-20,Transmittance,560.0,0.10477752981015033
2025-07-20,Transmittance,563.3333333333334,0.10293391894536758
2025-07-20,Transmittance,566.6666666666667,0.1008847389658517
2025-07-20,Transmittance,570.0,0.09869992683155107
2025-07-20,Transmittance,573.3333333333334,0.09625318089141391
2025-07-20,Transmittance,576.6666666666667,0.09353879429053795
2025-07-20,Transmittance,580.0,0.09062926809995964
2025-07-20,Transmittance,583.3333333333334,0.08765639563689225
2025-07-20,Transmittance,586.6666666666667,0.08425095688055687
2025-07-20,Transmittance,590.0,0.08036198956307143
2025-07-20,Transmittance,593.3333333333334,0.07637009758148469
2025-07-20,Transmittance,596.6666666666667,0.07225971068331062
2025-07-20,Transmittance,600.0,0.06807421628589586
2025-07-20,Transmittance,603.3333333333334,0.06427886161663025
2025-07-20,Transmittance,606.6666666666667,0.06117670211439296
2025-07-20,Transmittance,610.0,0.05848791807330603
2025-07-20,Transmittance,613.3333333333334,0.05601124349169608
2025-07-20,Transmittance,616.6666666666667,0.053558691712966906
2025-07-20,Transmittance,620.0,0.05105219909628433
2025-07-20,Transmittance,623.3333333333334,0.04858563853320317
2025-07-20,Transmittance,626.6666666666667,0.04615996557075083
2025-07-20,Transmittance,630.0,0.043754615001159625
2025-07-20,Transmittance,633.3333333333334,0.04135339689126753
2025-07-20,Transmittance,636.6666666666667,0.039040470509587324
2025-07-20,Transmittance,640.0,0.036890872013881956
2025-07-20,Transmittance,643.3333333333334,0.034833315295275676
2025-07-20,Transmittance,646.6666666666667,0.032915892406087846
2025-07-20,Transmittance,650.0,0.03107678542352425
2025-07-20,Transmittance,653.3333333333334,0.029219656761500103
2025-07-20,Transmittance,656.6666666666667,0.027335409207304814
2025-07-20,Transmittance,660.0,0.02553931794994036
2025-07-20,Transmittance,663.3333333333334,0.02405539570393312
2025-07-20,Transmittance,666.6666666666667,0.022797092489413792
2025-07-20,Transmittance,670.0,0.02159590732508852
2025-07-20,Transmittance,673.3333333333334,0.02051053837025865
2025-07-20,Transmittance,676.6666666666667,0.019475921427128073
2025-07-20,Transmittance,680.0,0.01866907053534206
2025-07-20,Transmittance,683.3333333333334,0.01779246146975313
2025-07-20,Transmittance,686.6666666666667,0.016673953078761433
2025-07-20,Transmittance,690.0,0.015377765484434978
2025-07-20,Transmittance,693.3333333333334,0.014125256361355766
2025-07-20,Transmittance,696.6666666666667,0.01282757033442048
2025-07-20,Transmittance,700.0,0.01138456862558264
2025-07-20,Transmittance,703.3333333333334,0.009934844968470306
2025-07-20,Transmittance,706.6666666666667,0.008661725174850622
2025-07-20,Transmittance,710.0,0.007479880135176973
2025-07-20,Transmittance,713.3333333333334,0.006446835597473563
2025-07-20,Transmittance,716.6666666666667,0.005552756864875805
2025-07-20,Transmittance,720.0,0.004622456283889294
2025-07-20,Transmittance,723.3333333333334,0.003831332789858818
2025-07-20,Transmittance,726.6666666666667,0.0031435039572482682
2025-07-20,Transmittance,730.0,0.0024817024267903658
2025-07-20,Transmittance,733.3333333333334,0.0019185804751176813
2025-07-20,Transmittance,736.6666666666667,0.0014976304607108523
2025-07-20,Transmittance,740.0,0.001259350993055284
2025-07-20,Transmittance,743.3333333333334,0.0010712444473821988
2025-07-20,Transmittance,746.6666666666667,0.0008473025758410585
2025-07-20,Transmittance,750.0,0.0007848162691749082
2025-07-20,Transmittance,753.3333333333334,0.0006828242249265743
2025-07-20,Transmittance,756.6666666666667,0.0006691613492792566
2025-07-20,Transmittance,760.0,0.0007171467815585708
2025-07-20,Transmittance,763.3333333333334,0.0005584682083167226
2025-07-20,Transmittance,766.6666666666667,0.0004285833571641434
2025-07-20,Transmittance,770.0,0.00033108280513008403
2025-07-20,Transmittance,773.3333333333334,0.0003377696802125695
2025-07-20,Transmittance,776.6666666666667,0.0002987235579466145
2025-07-20,Transmittance,780.0,0.0002282211164219425
2025-07-20,Transmittance,783.3333333333334,0.00028241317909720356
2025-07-20,Transmittance,786.6666666666667,0.000273314734254249
2025-07-20,Transmittance,790.0,0.0002419739253786668
2025-07-20,Transmittance,793.3333333333334,0.00020050128961302585
2025-07-20,Transmittance,796.6666666666667,0.00023265925424117843
2025-07-20,Transmittance,800.0,0.00023201762427247242
2025-07-20,Transmittance,803.3333333333334,0.00024263121701873996
2025-07-20,Transmittance,806.6666666666667,0.00022681857139852338
2025-07-20,Transmittance,810.0,0.0002630974722072103
2025-07-20,Transmittance,813.3333333333334,0.000253423646469096
